1764;"UI/UIWindow.img/ShortCut/BtParty"
1765;"UI/UIWindow.img/ShortCut/BtGuild"
1766;"UI/UIWindow.img/ShortCut/BtQuest"
1767;"UI/UIWindow.img/ShortCut/BtMessenger"
1768;"String/Mob.img"
1769;"String/Skill.img"
1770;"#k"
1771;"#r"
1772;"#g"
1773;"#b"
1774;"#e"
1775;"#n"
1776;"#l"
1777;"#d"
1778;"UI/UIWindow.img/UtilDlgEx_Avatar/backgrnd"
1779;"UI/UIWindow.img/UtilDlgEx_Pet/backgrnd"
1780;"UI/UIWindow.img/UtilDlgEx"
1781;"Border/0"
1782;"Border/1"
1783;"Border/2"
1784;"Border/3"
1785;"Border/4"
1786;"Border/5"
1787;"Border/6"
1788;"Border/7"
1789;"BtPrev"
1790;"BtNext"
1791;"BtOK"
1792;"BtCancel"
1793;"BtClose"
1794;"BtYes"
1795;"BtNo"
1796;"UI/UIWindow.img/UtilDlgEx_Avatar/BtPrev"
1797;"UI/UIWindow.img/UtilDlgEx_Avatar/BtNext"
1798;"UI/UIWindow.img/UtilDlgEx_Avatar/nameTag"
1799;"Jump"
1800;"Not a serializable object"
1801;"Not an enumeratable object"
1802;"Map/WorldMap/WorldMap%d.img"
1803;"Map/MapHelper.img/worldMap/mapImage"
1804;"Map/MapHelper.img/worldMap/curPos"
1805;"UI/UIWindow.img/WorldMap/Border/7"
1806;"UI/UIWindow.img/WorldMap/Border/6"
1807;"UI/UIWindow.img/WorldMap/Border/5"
1808;"UI/UIWindow.img/WorldMap/Border/4"
1809;"UI/UIWindow.img/WorldMap/Border/3"
1810;"UI/UIWindow.img/WorldMap/Border/2"
1811;"UI/UIWindow.img/WorldMap/Border/1"
1812;"UI/UIWindow.img/WorldMap/Border/0"
1813;"UI/UIWindow/WorldMap/title"
1814;"BaseImg/0"
1815;"MapList"
1816;"mapNo"
1817;"mapDesc"
1818;"../Data"
1819;"NameSpace#Package"
1820;"Data.wz"
1821;"Gr2D_DX8"
1822;"UI/Basic.img"
1823;"Cursor"
1824;"Failed in creating security thread"
1825;"MenuUp"
1826;"MenuDown"
1827;"eat"
1829;"UseShopItem"
1830;"spec"
1831;"moveTo"
1832;"Effect/BasicEff.img/LevelUp"
1833;"Effect/BasicEff.img/JobChanged"
1835;"JobChanged"
1836;"x1"
1837;"x2"
1838;"y1"
1839;"y2"
1840;"l"
1841;"uf"
1842;"/?"
1843;"Character/%08d.img"
1844;"Character/Face/%08d.img"
1845;"Character/Hair/%08d.img"
1846;"Character/Cap/%08d.img"
1847;"Character/Accessory/%08d.img"
1848;"Character/Coat/%08d.img"
1849;"Character/Longcoat/%08d.img"
1850;"Character/Pants/%08d.img"
1851;"Character/Shoes/%08d.img"
1852;"Character/Glove/%08d.img"
1853;"Character/Shield/%08d.img"
1854;"Character/Cape/%08d.img"
1855;"Character/Ring/%08d.img"
1856;"Character/PetEquip/%08d.img"
1857;"Character/Weapon/%08d.img"
1858;"String/Item.img"
1859;"String/Map.img"
1861;"Consume"
1862;"Install"
1863;"Etc"
1864;"Item/%s/%04d.img"
1865;"Item/Cash/%04d.img"
1866;"Item/Cash/%04d.img/%08d/hit"
1867;"iconD"
1868;"icon"
1869;"iconRawD"
1870;"quickSlot"
1871;"unitPrice"
1872;"UI/CashShop.img/CashItem/0"
1873;"Effect/SetEff.img"
1874;"over"
1875;"time"
1876;"prop"
1877;"id"
1878;"Item/%s"
1879;"slotMax"
1880;"No CRC info"
1881;"CRC info is out-of-data"
1883;"skillType"
1884;"weapon"
1885;"affected"
1886;"effectC"
1887;"Skill/%03d.img/skill/%07d/effect"
1888;"Skill/%03d.img/skill/%07d/level/effect"
1889;"Skill/%03d.img/skill/%07d/affected"
1890;"Skill/%03d.img/skill/%07d/level/affected"
1891;"Skill/%03d.img/skill/%07d/hit/%d"
1892;"Skill/%03d.img/skill/%07d/level/%d/hit/%d"
1893;"Skill/%03d.img/skill/%07d/ball"
1894;"Skill/%03d.img/skill/%07d/level/%d/ball"
1895;"Skill/%03d.img/skill/%07d/mob"
1896;"Skill/%03d.img/skill/%07d/level/mob"
1897;"Skill/%03d.img/skill/%07d/tile"
1898;"Skill/%03d.img/skill/%07d/level/tile"
1899;"Skill/%03d.img/skill/%07d/afterimage"
1900;"Skill/%03d.img/skill/%07d/level/afterimage"
1901;"Skill/%03d.img/skill/%07d/summon"
1902;"Skill/%03d.img/skill/%07d/level/summon"
1904;"afterimage"
1906;"iconDisabled"
1907;"iconMouseOver"
1908;"finalAttack"
1909;"hs"
1910;"PSSkin/%d"
1911;"KeyConfig"
1912;"UI/UIWindow.img/KeyConfig"
1913;"UI/UIWindow.img/KeyConfig/BtClose"
1914;"UI/UIWindow.img/KeyConfig/BtHelp"
1915;"UI/UIWindow.img/KeyConfig/BtOK"
1916;"UI/UIWindow.img/KeyConfig/BtCancel"
1917;"UI/UIWindow.img/KeyConfig/BtDefault"
1918;"UI/UIWindow.img/KeyConfig/BtDelete"
1919;"icon/%d"
1920;"key/%d"
1921;"UI/StatusBar.img/gauge/graduation"
1922;"UI/StatusBar.img/number"
1923;"Lbracket"
1924;"Rbracket"
1925;"percent"
1926;"slash"
1927;"UI/StatusBar.img/key"
1928;"chatBalloon"
1929;"nameTag"
1930;"Tombstone"
1931;"Effect/Tomb.img/land"
1932;"Skill/%3d.img/skill/%d/finish/%d"
1933;"Effect/SkillName%d.img/%07d/0"
1934;"Character/Afterimage/"
1935;"Effect/SetEff.img/%d/effect"
1936;"Effect/ItemEff.img/%d/0"
1937;"Effect/ItemEff.img/%d/1"
1938;"Effect/ItemEff.img/%d"
1939;"Skill/111.img/skill/1111002/state/%d"
1940;"Skill/111.img/skill/1111002/state/0"
1941;"Effect/ItemEff.img/1112001/0"
1942;"Effect/ItemEff.img/1112001/1"
1943;"RMA"
1944;"LMA"
1945;"LCWN"
1946;"scrRRate"
1947;"scrFirstRun"
1948;"soVideo"
1949;"soBGMVol"
1950;"soBGMMute"
1951;"soSEVol"
1952;"soSEMute"
1953;"soScreenShot"
1954;"soMouseSpeed"
1955;"uiWndX%d"
1957;"uiOpt%d"
1958;"%s\g%d_%d_%08X"
1959;"%s\l_%08X"
1960;"funcKeyMapped_Type%d"
1961;"funcKeyMapped_ID%d"
1962;"goMiniMap"
1963;"goWhisper"
1964;"goFriend"
1965;"goMessenger"
1966;"goExchange"
1967;"goParty"
1968;"goGuildINVITE"
1969;"goGuildTALK"
1970;"goGame"
1971;"goKeyConfig"
1972;"goChatType"
1973;"ListenBlockedFriend_cnt"
1974;"ListenBlockedFriend_%d"
1975;"TalkBlockedFriend_cnt"
1976;"TalkBlockedFriend_%d"
1977;"Ossyria."
1978;"prepare"
1979;"Skill/%03d.img/skill/%07d/prepare"
1980;"special"
1981;"Skill/%03d.img/skill/%07d/special"
1982;"UI/UIWindow.img/MinigameTable/Effect"
1983;"It's the round of %n."
1984;"It's the semifinal match."
1985;"It's the final match."
1986;"Map/Map/Map%d/%09d.img"
1987;"repeat"
1988;"Map/Effect.img/%s"
1989;"Character/Afterimage/hit.img/anniversary"
1990;"UI/UIWindow.img/KeyConfig/notice/%d"
1991;"UI/StatusBar.img/base/quickSlot"
1992;"Items are not available for purchase at this hour."
1993;"The item is out of stock, and therefore
not available for sale."
1994;"UI/CashShop.img/GuideWords/%d"
1995;"You have reached the round of %n by default."
1996;"You have reached the semifinals by default."
1997;"You have reached the finals by default."
1998;"msexcr.ini"
1999;"msexcrt.ini"
2000;"Damage"
2001;"Die"
2002;"Attack1"
2003;"Attack2"
2004;"Attack3"
2005;"Attack4"
2006;"Attack5"
2007;"Attack6"
2008;"Attack7"
2009;"Attack8"
2010;"AttackF"
2011;"Skill1"
2012;"Skill2"
2013;"Skill3"
2014;"Skill4"
2015;"SkillF"
2016;"CharDam1"
2017;"CharDam2"
2018;"CharDamF"
2019;"Summon"
2020;"Bomb"
2021;"Regen"
2022;"Attack"
2024;"SOFTWARE\Wizet\MapleStory"
2025;"SOFTWARE\Wizet\MapleStoryT"
2026;"SKO"
2027;"This client can be executed only in Korean code-page"
2028;"Failed in initializing COM"
2029;"UI/UIWindow.img/Channel/world/%d"
2030;"UI/UIWindow.img/Channel/world/t%d"
2031;"channel0"
2032;"channel1"
2033;"channel2"
2034;"Sound/Field.img/%s"
2035;"UI/UIWindow.img/Channel/ch/%d"
2036;"UI/Basic.img/BtHide"
2037;"UI/UIWindow.img/UserInfo/ReqLv"
2038;"UI/UIWindow.img/UserInfo/bottom"
2039;"UI/UIWindow.img/UserInfo/BtPetHide"
2040;"UI/UIWindow.img/UserInfo/BtPetShow"
2041;"UI/UIWindow.img/UserInfo/BtItem"
2042;"UI/UIWindow.img/UserInfo/BtWish"
2043;"UI/UIWindow.img/UserInfo/BtParty"
2044;"UI/UIWindow.img/UserInfo/BtTrade"
2045;"UI/Basic.img/BtUP"
2046;"UI/Basic.img/BtDown"
2047;"UI/Basic.img/BtClose"
2048;"UI/UIWindow.img/ContextMenu/backgrnd"
2049;"UI/UIWindow.img/ContextMenu/BtInfo"
2050;"UI/UIWindow.img/ContextMenu/BtSave"
2051;"UI/UIWindow.img/ContextMenu/BtWhisper"
2052;"UI/UIWindow.img/ContextMenu/t"
2053;"UI/UIWindow.img/ContextMenu/c"
2054;"UI/UIWindow.img/ContextMenu/s"
2055;"UI/UIWindow.img/ContextMenu/BtParty"
2056;"UI/UIWindow.img/ContextMenu/BtGuild"
2057;"UI/UIWindow.img/PersonalShop/select"
2058;"UI/UIWindow.img/PersonalShop/BtBuy"
2059;"UI/UIWindow.img/PersonalShop/BtClose"
2060;"UI/UIWindow.img/PersonalShop/BtExit"
2061;"UI/UIWindow.img/PersonalShop/BtInfo"
2062;"UI/UIWindow.img/PersonalShop/BtItem"
2063;"UI/UIWindow.img/PersonalShop/BtEnter"
2064;"UI/UIWindow.img/PersonalShop/bar"
2065;"UI/UIWindow.img/PersonalShop/backgrnd3"
2066;"MaxMap"
2067;"MinMap"
2068;"Buyer : %s"
2069;"Number purchased : %d"
2070;"Total Sold / Received"
2071;"UI/UIWindow.img/Memo/backgrnd"
2072;"UI/UIWindow.img/Memo/backgrnd3"
2073;"UI/UIWindow.img/Memo"
2074;"innerTop"
2075;"innerCenter"
2076;"innerBottom"
2077;"line"
2078;"%02d.%02d.%d %02d:%02d"
2079;"UI/UIWindow.img/Memo/BtSave"
2080;"UI/UIWindow.img/Memo/BtDelete"
2081;"UI/UIWindow.img/Memo/BtOpen"
2082;"All unsaved notes will be delted.
Are you sure you want to move on?"
2083;"Note(s) arrived."
2084;"YOU HAVE RECEIVED"
2085;" NOTE(S)."
2086;"UI/StatusBar.img/FontMemo"
2087;"box"
2088;"iconRed"
2089;"iconBlue"
2090;"iconMemo"
2091;"check0"
2092;"check1"
2093;"FontTime"
2094;"The other character is online now.
Please use the whisper function,"
2095;"Please check the name of the receiving character."
2096;"The receiver's inbox is full.
Please try again."
2097;"The notes can be sent in 100 characters."
2098;"UI/Basic.img/Tab"
2099;"/left%d"
2100;"/middle%d"
2101;"/right%d"
2102;"/fill%d"
2103;"UI/UIWindow.img/Skill/line"
2104;"UI/UIWindow.img/Item/Tab/enabled"
2105;"UI/UIWindow.img/Item/Tab/disabled"
2106;"UI/UIWindow.img/Quest/Tab/enabled"
2107;"UI/UIWindow.img/Quest/Tab/disabled"
2108;"UI/UIWindow.img/Skill/Tab/enabled"
2109;"UI/UIWindow.img/Skill/Tab/disabled"
2110;"UI/UIWindow.img/UserList/Tab/enabled"
2111;"UI/UIWindow.img/UserList/Tab/disabled"
2112;"UI/UIWindow.img/Guild/Tab/enabled"
2113;"UI/UIWindow.img/Guild/Tab/disabled"
2114;"UI/UIWindow.img/Shop/TabSell/enabled"
2115;"UI/UIWindow.img/Shop/TabSell/disabled"
2116;"UI/UIWindow.img/Shop/TabBuy/enabled"
2117;"UI/UIWindow.img/Shop/TabBuy/disabled"
2118;"space"
2119;"UI/Basic.img/Notice3/t"
2120;"UI/Basic.img/Notice3/c"
2121;"UI/Basic.img/Notice3/s"
2122;"UI/Basic.img/Notice4/s"
2123;"UI/Basic.img/YesNo3/t"
2124;"UI/Basic.img/YesNo3/c"
2125;"UI/Basic.img/YesNo3/s"
2126;"%d NX Cash"
2127;"UI/CashShop.img/CSNotice/0"
2128;"pos"
2129;"town"
2130;"UI/UIWindow.img/UserInfo/BtPresent"
2131;"UI/UIWindow.img/UtilDlgEx/t"
2132;"UI/UIWindow.img/UtilDlgEx/c"
2133;"UI/UIWindow.img/UtilDlgEx/s"
2136;"Npc/%07d.img/info/default"
2137;"Npc/%07d.img/stand/0"
2138;"UI/UIWindow.img/UtilDlgEx/bar"
2139;"UI/UIWindow.img/UtilDlgEx/line"
2140;"Etc/Commodity.img"
2141;"There's no platform here."
2142;"Please enter the name of the receiving character."
2143;"Please enter the content."
2144;"You can't send the note to yourself."
2145;"The note has successfully been sent"
2146;"Skill/231.img/skill/2311002/mDoor"
2147;"Skill/231.img/skill/2311002/Frame"
2148;"Skill/231.img/skill/2311002/cDoor"
2149;"Character/Afterimage/%s/charge/%d"
2150;"Since the character has the whispers blocked at this point, you may not receive an answer."
2151;"Skill/%03d.img/skill/%07d/summon/%s/info/effect"
2152;"Skill/%03d.img/skill/%07d/summon/%s/info/hit"
2153;"Skill/%03d.img/skill/%07d/summon/%s/info/ball"
2154;"UI/UIWindow.img/Messenger/BtEnter"
2155;"'%s' is taking care of another invitation."
2156;"UI/UIWindow.img/UtilDlgEx_Avatar/BtExit"
2157;"spell"
2158;"personalShop"
2159;"sample"
2160;"Effect/BasicEff.img/Flying"
2161;"magic2"
2162;"magic3"
2163;"skill1"
2164;"skill2"
2165;"skill3"
2166;"skill4"
2167;"skillF"
2168;"Mob/%07d.img/info/skill/%03d/effect"
2169;"Mob/%07d.img/info/skill/%03d/hit"
2170;"Mob/%07d.img/info/skill/%03d/mob"
2171;"/selected/0"
2172;"/normal/1"
2173;"/pressed/1"
2174;"/disabled/1"
2175;"/mouseOver/1"
2176;"/selected/1"
2177;"/normal/2"
2178;"/pressed/2"
2179;"/disabled/2"
2180;"/mouseOver/2"
2181;"/selected/2"
2182;"UI/UIWindow.img/Minigame/Common/Lock"
2183;"UI/UIWindow.img/Minigame/Common/Unlock"
2184;"There is no one to whisper to."
2185;"◀"
2186;" |"
2187;" ▶"
2188;"You've got 
 [%s]
 %d presents from '%s'"
2189;"%03d"
2190;"s%d"
2191;"coconut"
2192;"countFalling"
2193;"countBombing"
2194;"countStopped"
2195;"Map/Obj/etc.img/coconut/backgrnd"
2196;"Map/Obj/etc.img/coconut/fontScore"
2197;"Map/Obj/etc.img/coconut/fontTime"
2198;"Map/Obj/etc.img/clock/fontTime"
2199;"%02d:%02d"
2200;"SN"
2201;"ItemId"
2202;"Count"
2203;"Price"
2204;"Priority"
2205;"Period"
2206;"MaplePoint"
2207;"Meso"
2208;"Premium"
2209;"Gender"
2210;"OnSale"
2211;"Skill/MobSkill.img"
2213;"Skill/MobSkill.img/%03d/level/%d/effect"
2214;"Skill/MobSkill.img/%03d/level/%d/hit"
2215;"Skill/MobSkill.img/%03d/level/%d/mob"
2216;"summonEffect"
2217;"limit"
2218;"rotatePeriod"
2219;"UI/Basic.img/ComboBox"
2220;"UI/Basic.img/Cursor/arrow"
2221;"soTremble"
2222;"Name of the character receiving:"
2223;"UI/UIWindow.img/Coupon/text/disabled"
2224;"UI/UIWindow.img/Coupon/text/normal"
2225;"UI/UIWindow.img/Minigame/Common/text/disabled"
2226;"UI/UIWindow.img/Minigame/Common/text/normal"
2227;"Password"
2228;"[%s]
has passed its expiration date
and will be removed
from your inventory."
2229;"Effect/BasicEff.img/Assaulter/remain"
2230;"Effect/BasicEff.img/Assaulter/effect"
2231;"/slide"
2232;"/slidec"
2233;"/slidem"
2234;"scrollDisable"
2235;"bulletSpeed"
2236;"Summoned"
2237;"Hit"
2238;"/slidex"
2239;"/slidecx"
2240;"/slidemx"
2241;"/slideax"
2242;"DelayedHit"
2243;"UI/UIWindow.img/Notice/0"
2244;"UI/UIWindow.img/Notice/1"
2245;"UI/Basic.img/BtYes2"
2246;"UI/Basic.img/BtNo2"
2247;"Etc/BlockReason.img"
2248;"You can login after
%s/%2d/%4d %2d:00 %s"
2249;"You don't have enough HP to use this skill."
2250;"You don't have enough MP to use this skill."
2251;"You don't have enough mesos to use this skill."
2252;"You don't have enough %s to use this skill."
2253;"You cannot use this skill with the weapon you're equipped with."
2254;"You cannot use this weapon with the current stats."
2255;"Since you are not using a weapon, you are unable to attack."
2256;"UI/UIWindow.img/TradingRoom/BtCancel"
2257;"UI/CashShop.img/CSIcon/%d"
2258;"UI/UIWindow.img/Trunk/select"
2259;"UI/UIWindow/Trunk/BtExit"
2260;"UI/UIWindow/Trunk/BtOutCoin"
2261;"UI/UIWindow/Trunk/BtInCoin"
2262;"UI/UIWindow.img/Trunk/Tab/enabled"
2263;"UI/UIWindow.img/Trunk/Tab/disabled"
2264;"soChatType"
2265;"disease"
2266;"The option is not available for that package."
2267;"Etc/CashPackage.img"
2268;"rect"
2269;"Map/Obj/etc.img/timer/backgrnd"
2270;"UI/Login.img/Notice/BtNexon"
2272;"areaCount"
2273;"Effect/BasicEff.img/Summoned"
2274;"http://www.nexon.com"
2275;"areaWarning"
2276;"areaAttack"
2277;"The ID has been permanently blocked.
So you won't be able to use this account."
2278;"Item/Special/0910.img/%d"
2279;"Item/Special/0900.img/%08d"
2280;"UI/CashShop.img/CSDiscount"
2281;"total"
2282;"As a GM, you're forbidden from creating a party."
2283;"As a GM, you're forbidden from joining a party."
2284;"Sort in order of price."
2285;"Sort in order of popularity"
2286;"Sort from the newest item."
2287;"goQuickType"
2288;"LastConnectedVersion"
2289;"The item [%s] has been expired, and therefore, deleted from your inventory."
2290;"DateExpire"
2291;"timeLimited"
2292;"coChatWndH"
2293;"UI/Basic.img/Cursor/%d"
2294;"You cannot take screenshots at this moment. Please try again later."
2295;"UI/StatusBar.img/base/chat"
2296;"deadlyAttack"
2297;"tremble"
2298;"Ver. %d.%d"
2299;"Ver. Test &d.%d"
2301;"selfDestruction"
2302;"invincible"
2303;"effectDistance"
2304;"randomPos"
2305;"doFirst"
2306;"UI/CashShop.img/CSChar/BtTakeoffAvatar"
2307;"String/ToolTipHelp.img/Shop/Button/TakeoffAvatar"
2308;"UI/UIWindow.img/IconBase/0"
2311;"mpBurn"
2312;"You skill has been sealed up, making you unable to use it."
2313;"You've been weakened, making you unable to jump."
2314;"You've been stunned, making you unable to move."
2315;"You've been cursed, so the amount of EXP you'll receive will decrease."
2316;"You are in a state of darkness, so your accuracy will be decreased."
2317;"You have been poisoned, so your HP will slowly decrease."
2318;"UI/UIWindow.img/UtilDlgEx/dot0"
2319;"UI/UIWindow.img/UtilDlgEx/dot1"
2320;"soHPFlash"
2321;"UI/StatusBar.img/gauge/hpFlash"
2322;"UI/UIWindow.img/Megaphone/backgrnd"
2323;"UI/UIWindow.img/Megaphone/ch%d"
2324;"UI/UIWindow.img/Megaphone/Num/%d"
2325;"If you move before you open the store, the store may not be opened."
2326;"The buyer does not possess enough money to trade anymore."
2327;"The price of the item is too high for the trade."
2328;"UI/UIWindow.img/Reset/Common/BtUP"
2329;"UI/UIWindow.img/Reset/Common/BtDown"
2330;"UI/UIWindow.img/Reset/AP/backgrnd"
2331;"UI/UIWindow.img/Reset/AP/backgrnd2"
2332;"UI/UIWindow.img/Reset/AP/backgrnd3"
2333;"(-%d)"
2334;"(+%d)"
2335;"UI/UIWindow.img/Reset/AP/stat%d/%d"
2336;"UI/UIWindow.img/Reset/SP/skill0"
2337;"UI/UIWindow.img/Reset/SP/skill1"
2338;"UI/UIWindow.img/Reset/SP/line"
2339;"UI/UIWindow.img/Reset/SP/backgrnd"
2340;"UI/UIWindow.img/Reset/SP/backgrnd1"
2341;"UI/UIWindow.img/Reset/SP/backgrnd2"
2342;"UI/UIWindow.img/Reset/SP/backgrnd3"
2343;"UI/UIWindow.img/Reset/SP/Tab/enabled"
2344;"UI/UIWindow.img/Reset/SP/Tab/disabled"
2345;"UI/UIWindow.img/Reset/SP/Tab/disabled/%d"
2346;"UI/UIWindow.img/Teleport/backgrnd"
2347;"UI/UIWindow.img/Teleport/select"
2348;"UI/UIWindow.img/Teleport/BtRegister"
2349;"UI/UIWindow.img/Teleport/BtDelete"
2350;"UI/UIWindow.img/Teleport/BtMove"
2351;"%s is currently difficult to locate, so
the teleport will not take place."
2352;"You cannot teleport to this map."
2353;"You cannot target yourself
for the teleport."
2354;"This map is not available to enter for the list."
2355;"Your teleport list is full.
Please delete an entry before trying again."
2356;"You have already entered this map."
2357;"It's the map you're currently on."
2358;"Will you enter this map
in your teleport list?
[%s]"
2359;"Will you delete this map from the
teleport list?
[%s]"
2360;"Will you teleport to this map?
[%s]"
2361;"String/ToolTipHelp.img/Game/Button/MapTransfer/Register"
2362;"String/ToolTipHelp.img/Game/Button/MapTransfer/Delete"
2363;"String/ToolTipHelp.img/Game/Button/MapTransfer/Move"
2364;"You may not purchase the item
since you already have it."
2365;"You have used the safety charm once, so your EXP points have not been decreased. (%ddays/%dtime(s) left)"
2366;"You have used the %s, so your EXP points have not been decreased."
2367;"everlast"
2368;"Reactor"
2369;"drag"
2370;"force"
2371;"quest"
2372;"Effect/SetEff.img/%d/backgrnd"
2373;"Ranking Not Available"
2374;"Ranked at %d"
2375;"UI/Login.img/CharSelect/scroll/%1d"
2376;"UI/Login.img/CharSelect/icon/%s"
2377;"reactor"
2378;"effectType"
2379;"noFlip"
2380;"This item cannot be taken anymore."
2381;"You cannot go to that place."
2382;"Map/Map/AreaCode.img"
2383;"woshiganmade"
2384;"UI/UIWindow.img/BetaEdition"
2385;"BetaEdition"
2386;"UI/Login.img/Common/loginlocation"
2387;"UI/Login.img/BtOk"
2388;"UI/Gateway.img/WorldSelect/BtDot"
2389;"UI/Gateway.img/WorldSelect/BtQuit"
2391;"gamemaster"
2392;"Unable to send the message. Please enter the user's name before warning."
2393;"Your warning has been successfully sent."
2394;"Hacking"
2395;"Botting"
2396;"Scamming"
2397;"Fake GM"
2398;"Harassment"
2399;"Advertising"
2400;"You have successfully reported the user."
2401;"Unable to locate the user."
2402;"You may only report a user once a day."
2403;"You have been reported to the GM's by a user."
2404;"Your request did not go through for unknown reasons. Please try again later."
2405;"UI/UIWindow.img/ContextMenu/BtAlertGM"
2406;"UI/UIWindow.img/ContextMenu/BtBlock"
2407;"UI/UIWindow.img/Report/backgrnd"
2408;"UI/UIWindow.img/Admin/Block/backgrnd"
2409;"The cash shop is currently
not available.
Stay tuned..."
2410;"UI/UIWindow.img/SoftKeyboard/backgrnd/1/back"
2411;"UI/UIWindow.img/SoftKeyboard/backgrnd/1/keyboard"
2412;"UI/UIWindow.img/SoftKeyboard/Bt/1/BtClose"
2413;"UI/UIWindow.img/SoftKeyboard/funckey/backspace"
2414;"UI/UIWindow.img/SoftKeyboard/funckey/enter"
2415;"UI/UIWindow.img/SoftKeyboard/key"
2416;"%d/normal/0"
2417;"%d/pressed/0"
2418;"%d/disabled/0"
2419;"%d/mouseOver/0"
2420;"Effect/BasicEff.img/GM"
2421;"EULAVer."
2422;"ClinetVer."
2423;"EULAAgreement"
2424;"UI/Login.img/BtCancel"
2425;"UI/Login.img/TOS/0"
2426;"#eEND USER LICENSE AGREEMENT#n


THIS END USER LICENSE AGREEMENT (THIS ""#eAGREEMENT#n"") IS ENTERED INTO BETWEEN WIZET CORPORATION (""#eWIZET#n"") AND YOU (""#eYOU#n"" OR ""#eYOUR#n"").  IT IS IMPORTANT THAT YOU READ AND CAREFULLY UNDERSTAND THIS AGREEMENT.  BY CLICKING ON THE ""OK"" BUTTON LOCATED AT THE END OF THIS PAGE OR OTHERWISE INSTALLING THE SOFTWARE, YOU AGREE TO BE BOUND BY THE TERMS AND CONDITIONS OF THIS AGREEMENT.  IF YOU DO NOT AGREE WITH ALL OF THE TERMS AND CONDITIONS OF THIS AGREEMENT AND DO NOT WISH TO BE BOUND, PLEASE CLICK THE ""CANCEL"" BUTTON.  IF YOU DO NOT ACCEPT THIS AGREEMENT, YOU WILL NOT BE ABLE TO ACCESS, DOWNLOAD OR USE THE SOFTWARE AND/OR THE SERVICE.  WIZET RESERVES THE RIGHT IN ITS SOLE DISCRETION AT ANY TIME TO CHANGE ANY OF THE TERMS AND CONDITIONS CONTAINED IN THIS AGREEMENT.  ANY CHANGES TO THIS AGREEMENT WILL BE EFFECTIVE UPON POSTING AT HTTP://WWW. MAPLEGLOBAL.COM.


#e1.	DEFINITIONS#n

For purposes of this Agreement, the following terms shall have the following meanings:
1.1	""#eDocumentation#n"" means the online, electronic or printed user guides and other documentation which Wizet makes generally available which describes the installation and use of the Software.
1.2	""#eDerivative Work#n"" means a new or modified work that is based on or derived from a preexisting work, including, without limitation, a work that, in the absence of a license, would infringe the copyright in such preexisting work or that uses trade secrets or other proprietary information with respect to such preexisting work.
1.3	""#eGame#n"" means Wizet's ""Massively Multiplayer Online Role-Playing Game"" currently entitled ""MapleStory.""
"
2427;"1.4	""#eIntellectual Property Rights#n"" means worldwide statutory and common law rights associated with (a) patents and patent applications; (b) works of authorship, including copyrights, copyright applications, copyright registrations and ""moral rights""; (c) the protection of trade and industrial secrets and confidential information; (d) Trademarks (as defined below); and (e) divisions, continuations, renewals and re-issuances of any of the foregoing, now existing or acquired in the future.
1.5	""#eService#n"" shall mean the service by which the Software and related services hosted on servers controlled by Wizet and, as applicable, its designees, are made available through the Internet for remote use by third parties.
1.6	""#eSoftware#n"" means the Game software, in object code form only, and the media, Documentation and Updates for which you are granted a license pursuant to this Agreement.
1.7	""#eTerm#n"" shall have the meaning set forth in Section 8.1.
1.8	""#eTerms of Use#n"" means Wizet's terms of use for the Service located at http://www.mapleglobal.com.
1.9	""#eTrademarks#n"" shall mean (a) the trademarks, trade names, and service marks used by a party, whether registered or unregistered; (b) the respective stylistic marks and distinctive logotypes for such trademarks, trade names, and service marks; and (c) such other marks and logotypes as either party may designate from time to time in writing.
1.10	""#eUpdates#n"" means the object code forms of any modifications, error corrections, bug fixes, new releases, or other updates of or to the Software that may be provided or otherwise made available hereunder by Wizet to you during the Term.
"
2428;"

#e2.	GRANT OF LICENSE; RESTRICTIONS#n

2.1	#eLimited Grant of License/Terms of Use#n.  Subject to the terms and conditions of this Agreement, Wizet hereby grants you a non-exclusive, nontransferable, nonsublicensable, limited right and license, during the Term, to access and use the Software, solely in accordance with the Documentation and solely for your own personal use.  Except as set forth in this Section 2.1, no other right or license of any kind is granted by Wizet to you hereunder with respect to the Software.  In order to use the Software and the Service, you must register for an account and otherwise agree to terms and conditions of the Terms of Use, which are incorporated herein by this reference.
"
